,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
148,GO_Biological_Process_2023,Positive Regulation Of Protein Catabolic Process In The Vacuole (GO:1904352),3/5,0.000933924873249206,0.0186596936084757,0,0,30.854368932038835,215.2436122990122,RNF128;LRP2;LDLR
149,GO_Biological_Process_2023,Regulation Of Neurogenesis (GO:0050767),10/67,0.0010043158943285,0.0199323227827741,0,0,3.625667429443173,25.0296089987808,HEYL;IL6;HEY1;RASSF10;GPER1;LEF1;HMGB2;SOX11;LRP2;TGM2
150,GO_Biological_Process_2023,Tetrahydrofolate Metabolic Process (GO:0046653),4/11,0.0011787737892197,0.0229360102647526,0,0,11.76365319345881,79.32561368799925,MTHFD1L;SHMT2;SHMT1;TYMS
151,GO_Biological_Process_2023,Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902101),4/11,0.0011787737892197,0.0229360102647526,0,0,11.76365319345881,79.32561368799925,CDC20;ESPL1;UBE2C;DLGAP5
152,GO_Biological_Process_2023,Positive Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045842),4/11,0.0011787737892197,0.0229360102647526,0,0,11.76365319345881,79.32561368799925,CDC20;ESPL1;UBE2C;DLGAP5
153,GO_Biological_Process_2023,Epithelial To Mesenchymal Transition (GO:0001837),8/47,0.0013277392097919,0.0256667508282507,0,0,4.234050837087714,28.04752822484723,HEYL;TGFB2;HEY1;NOTCH4;LEF1;HMGA2;S100A4;FAM83D
154,GO_Biological_Process_2023,Mitotic Sister Chromatid Cohesion (GO:0007064),5/19,0.0014490157434185,0.027830450762304,0,0,7.357528957528958,48.09521583974803,SGO1;CDCA5;DSCC1;ESCO2;HASPIN
155,GO_Biological_Process_2023,Regulation Of DNA Binding (GO:0051101),8/48,0.0015294190029429,0.0291864126394939,0,0,4.127982646420825,26.76116392948546,CDT1;LEF1;HMGB2;PLAUR;HMGA2;NGF;MMP9;NME1
156,GO_Biological_Process_2023,C4-dicarboxylate Transport (GO:0015740),4/12,0.0017033933252611,0.032094948919636,0,0,10.292656587473004,65.61705408945284,UCP2;SLC13A5;SLC1A6;SLC25A13
157,GO_Biological_Process_2023,Mitotic DNA Integrity Checkpoint Signaling (GO:0044774),4/12,0.0017033933252611,0.032094948919636,0,0,10.292656587473004,65.61705408945284,ORC1;CLSPN;TOPBP1;TICRR
158,GO_Biological_Process_2023,Gland Morphogenesis (GO:0022612),3/6,0.00180322399185,0.0333428436256985,0,0,20.568500539374327,129.95547042398627,TGFB2;TGFB3;MSN
159,GO_Biological_Process_2023,Nucleobase Biosynthetic Process (GO:0046112),3/6,0.00180322399185,0.0333428436256985,0,0,20.568500539374327,129.95547042398627,SHMT2;SHMT1;UMPS
